UTC_DATE,RELATIVE_HUMIDITY,WIND_SPEED,TEMP,WINDCHILL,DEW_POINT_TEMP
2020-05-17,89.70833333333333,3.125,13.141666666666666,,11.408333333333333
2020-05-18,80.04166666666667,2.1666666666666665,12.1875,,8.45
2020-05-19,79.29166666666667,2.25,13.983333333333334,,10.045833333333333
2020-05-20,72.75,4.041666666666667,14.604166666666666,,9.375
2020-05-21,64.08333333333333,6.166666666666667,11.799999999999999,,4.966666666666667
2020-05-22,73.91666666666667,4.541666666666667,11.0,,6.166666666666667
2020-05-23,63.541666666666664,4.083333333333333,13.095833333333333,,6.0375000000000005
2020-05-24,70.70833333333333,2.875,13.270833333333334,,7.762499999999999
2020-05-25,82.25,2.75,14.25,,10.979166666666666
2020-05-26,71.66666666666667,2.9583333333333335,14.424999999999999,,9.049999999999999
2020-05-27,67.20833333333333,3.125,13.762500000000001,,6.699999999999999
2020-05-28,56.541666666666664,2.5833333333333335,16.400000000000002,,6.316666666666666
2020-05-29,52.5,2.7083333333333335,18.508333333333333,,7.441666666666666
2020-05-30,73.33333333333333,2.2916666666666665,16.616666666666667,,11.525
2020-05-31,63.291666666666664,7.708333333333333,13.520833333333334,,6.429166666666667
2020-06-01,68.58333333333333,3.2916666666666665,12.1,,5.958333333333333
2020-06-02,65.79166666666667,4.333333333333333,13.125,,6.641666666666667
2020-06-03,78.75,3.2083333333333335,11.908333333333333,,7.966666666666666
2020-06-04,67.08333333333333,3.0833333333333335,14.075000000000001,,7.9125000000000005
2020-06-05,78.66666666666667,2.4166666666666665,13.4375,,9.433333333333334
2020-06-06,66.79166666666667,3.5416666666666665,13.616666666666667,,7.408333333333334
2020-06-07,77.20833333333333,1.4166666666666667,12.095833333333333,,7.720833333333334
2020-06-08,59.333333333333336,7.5,14.0375,,6.0625
2020-06-09,81.41666666666667,3.3333333333333335,12.049999999999999,,8.487499999999999
2020-06-10,89.33333333333333,1.625,13.9375,,12.058333333333332
2020-06-11,72.41666666666667,3.4166666666666665,16.233333333333334,,11.049999999999999
2020-06-12,78.25,3.9166666666666665,14.75,,10.608333333333333
2020-06-13,74.5,2.5416666666666665,12.6875,,7.916666666666667
2020-06-14,72.70833333333333,5.5,12.700000000000001,,7.533333333333334
2020-06-15,77.95833333333333,2.6666666666666665,12.908333333333333,,8.683333333333334
2020-06-16,68.625,4.458333333333333,13.549999999999999,,7.529166666666666
2020-06-17,69.5,2.625,15.033333333333333,,8.75
2020-06-18,67.54166666666667,3.0,16.816666666666666,,9.975
2020-06-19,69.875,2.125,18.212500000000002,,12.0375
2020-06-20,86.75,1.9166666666666667,17.754166666666666,,15.295833333333334
2020-06-21,68.0,7.333333333333333,17.441666666666666,,11.245833333333332
2020-06-22,67.08333333333333,4.083333333333333,15.7125,,8.983333333333333
2020-06-23,71.75,2.375,17.587500000000002,,12.0375
2020-06-24,77.95833333333333,4.458333333333333,19.0625,,14.875
2020-06-25,72.58333333333333,2.875,18.595833333333335,,12.987499999999999
2020-06-26,69.91666666666667,2.6666666666666665,19.279166666666665,,13.083333333333334
2020-06-27,68.29166666666667,4.625,16.587500000000002,,10.533333333333333
2020-06-28,73.375,2.875,15.508333333333333,,10.233333333333333
2020-06-29,65.45833333333333,2.9166666666666665,18.333333333333332,,11.200000000000001
2020-06-30,64.29166666666667,6.041666666666667,17.3,,10.316666666666666
2020-07-01,69.91666666666667,4.541666666666667,15.387500000000001,,9.820833333333333
2020-07-02,62.125,9.375,15.366666666666667,,8.033333333333333
2020-07-03,78.0,3.5833333333333335,13.670833333333334,,9.579166666666667
2020-07-04,88.0,1.375,13.616666666666667,,11.5
2020-07-05,77.41666666666667,2.1666666666666665,15.15,,10.6875
2020-07-06,71.79166666666667,2.2916666666666665,15.916666666666666,,10.283333333333333
2020-07-07,65.79166666666667,5.375,15.845833333333333,,9.279166666666667
2020-07-08,72.54166666666667,3.2916666666666665,15.275,,10.008333333333333
2020-07-09,81.79166666666667,3.4583333333333335,15.779166666666667,,12.299999999999999
2020-07-10,70.45833333333333,4.625,15.316666666666668,,9.450000000000001
2020-07-11,72.54166666666667,2.9583333333333335,15.954166666666666,,10.725
2020-07-12,74.95833333333333,4.25,15.370833333333332,,10.454166666666667
2020-07-13,70.41666666666667,2.7083333333333335,15.366666666666667,,9.320833333333333
2020-07-14,65.41666666666667,2.7083333333333335,17.3,,9.783333333333333
2020-07-15,65.58333333333333,2.2916666666666665,19.533333333333335,,12.079166666666666
2020-07-16,68.79166666666667,3.7083333333333335,19.745833333333334,,13.045833333333334
2020-07-17,64.0,5.166666666666667,19.291666666666668,,12.025
2020-07-18,67.70833333333333,3.1666666666666665,18.125,,11.345833333333333
2020-07-19,65.625,3.7916666666666665,20.629166666666666,,13.166666666666666
2020-07-20,65.41666666666667,2.4166666666666665,21.295833333333334,,13.666666666666666
2020-07-21,65.04166666666667,3.3333333333333335,21.995833333333334,,14.283333333333333
2020-07-22,70.16666666666667,2.1666666666666665,20.920833333333334,,14.8125
2020-07-23,70.66666666666667,3.375,19.116666666666667,,13.325000000000001
2020-07-24,63.583333333333336,5.125,17.445833333333333,,10.329166666666667
2020-07-25,69.45833333333333,2.3333333333333335,16.5,,10.141666666666667
2020-07-26,61.625,3.1666666666666665,19.158333333333335,,10.295833333333333
2020-07-27,56.833333333333336,2.9166666666666665,22.212500000000002,,11.708333333333334
2020-07-28,65.45833333333333,3.0,21.34583333333333,,13.775
2020-07-29,69.79166666666667,3.0,19.4875,,13.041666666666666
2020-07-30,59.708333333333336,2.25,21.925,,12.083333333333334
2020-07-31,56.25,3.4583333333333335,23.079166666666666,,12.779166666666667
2020-08-01,63.791666666666664,4.666666666666667,19.9375,,12.033333333333333
2020-08-02,67.79166666666667,3.4583333333333335,19.366666666666667,,12.4375
2020-08-03,68.16666666666667,4.208333333333333,20.079166666666666,,13.633333333333333
2020-08-04,70.25,3.0833333333333335,20.462500000000002,,14.25
2020-08-05,62.041666666666664,2.7083333333333335,21.058333333333334,,12.283333333333333
2020-08-06,62.625,7.333333333333333,19.8875,,11.633333333333333
2020-08-07,57.875,8.0,17.545833333333334,,8.9
2020-08-08,83.70833333333333,1.7916666666666667,15.783333333333333,,12.6
2020-08-09,67.08333333333333,2.875,17.083333333333332,,10.104166666666666
2020-08-10,68.0,2.5833333333333335,18.395833333333332,,11.691666666666668
2020-08-11,73.20833333333333,2.5833333333333335,17.0,,11.612499999999999
2020-08-12,66.375,3.7916666666666665,15.270833333333334,,8.525
2020-08-13,68.875,2.0,15.179166666666667,,8.866666666666667
2020-08-14,63.125,3.0833333333333335,16.783333333333335,,8.704166666666667
2020-08-15,66.04166666666667,2.75,19.745833333333334,,12.325000000000001
2020-08-16,60.375,2.125,21.679166666666664,,12.095833333333333
2020-08-17,54.5,3.5416666666666665,24.704166666666666,,13.920833333333334
2020-08-18,61.0,5.5,21.4375,,12.8375
2020-08-19,72.29166666666667,2.4583333333333335,18.745833333333334,,13.1625
2020-08-20,78.75,2.375,18.570833333333333,,14.395833333333334
2020-08-21,91.70833333333333,2.7916666666666665,17.525000000000002,,16.037499999999998
2020-08-22,62.875,4.75,17.2375,,9.720833333333333
2020-08-23,71.625,2.375,15.820833333333333,,10.05
2020-08-24,69.75,2.4166666666666665,17.462500000000002,,11.258333333333333
2020-08-25,72.79166666666667,2.7083333333333335,16.516666666666666,,10.975
2020-08-26,70.66666666666667,2.4166666666666665,16.962500000000002,,10.708333333333334
2020-08-27,67.95833333333333,1.9583333333333333,17.045833333333334,,10.129166666666666
2020-08-28,70.875,2.5,17.345833333333335,,11.320833333333333
2020-08-29,68.0,2.6666666666666665,17.283333333333335,,10.525
2020-08-30,70.29166666666667,2.5,14.262500000000001,,8.233333333333333
2020-08-31,81.25,2.2916666666666665,14.395833333333334,,10.924999999999999
2020-09-01,75.95833333333333,2.625,16.608333333333334,,11.895833333333334
2020-09-02,76.70833333333333,1.9166666666666667,17.716666666666665,,13.112499999999999
2020-09-03,72.70833333333333,2.5833333333333335,17.9875,,12.279166666666667
2020-09-04,71.04166666666667,1.9166666666666667,18.566666666666666,,12.420833333333334
2020-09-05,76.08333333333333,2.9166666666666665,18.541666666666668,,13.791666666666666
2020-09-06,77.33333333333333,2.0833333333333335,17.016666666666666,,12.5875
2020-09-07,65.70833333333333,3.3333333333333335,19.645833333333332,,11.533333333333333
2020-09-08,43.291666666666664,3.375,18.599999999999998,,3.3208333333333333
2020-09-09,48.208333333333336,2.125,18.304166666666667,,4.9750000000000005
2020-09-10,54.333333333333336,2.375,20.537499999999998,,9.095833333333333
2020-09-11,60.833333333333336,1.4166666666666667,20.016666666666666,,11.083333333333334
2020-09-12,80.83333333333333,1.4166666666666667,15.049999999999999,,11.424999999999999
2020-09-13,87.66666666666667,0.9166666666666666,13.341666666666667,,11.270833333333334
2020-09-14,87.25,0.9166666666666666,13.275,,11.091666666666667
2020-09-15,87.16666666666667,1.7916666666666667,16.454166666666666,,13.970833333333333
2020-09-16,83.66666666666667,2.0,17.7625,,14.520833333333334
2020-09-17,83.58333333333333,1.25,17.883333333333333,,14.887500000000001
2020-09-18,90.66666666666667,1.1666666666666667,17.162499999999998,,15.566666666666668
2020-09-19,80.125,5.458333333333333,17.3,,13.5625
2020-09-20,75.75,2.125,15.454166666666666,,10.641666666666667
2020-09-21,82.08333333333333,1.7916666666666667,13.670833333333334,,10.329166666666667
2020-09-22,74.875,3.3333333333333335,15.495833333333332,,10.654166666666667
2020-09-23,89.04166666666667,2.125,14.3125,,12.429166666666667
2020-09-24,87.04166666666667,3.7083333333333335,14.391666666666666,,12.041666666666666
2020-09-25,83.20833333333333,5.208333333333333,14.6,,11.25
2020-09-26,83.83333333333333,3.5,11.895833333333334,,9.049999999999999
2020-09-27,87.83333333333333,1.2083333333333333,11.533333333333333,,9.366666666666667
2020-09-28,80.5,2.4583333333333335,14.275,,10.625
2020-09-29,79.41666666666667,1.9166666666666667,14.991666666666667,,10.941666666666668
2020-09-30,79.33333333333333,1.25,15.866666666666667,,11.616666666666667
2020-10-01,81.5,1.0416666666666667,16.095833333333335,,12.466666666666667
2020-10-02,83.29166666666667,1.75,15.604166666666666,,12.408333333333333
2020-10-03,83.75,1.1666666666666667,15.245833333333332,,12.191666666666668
2020-10-04,91.83333333333333,1.4166666666666667,13.525,,12.129166666666668
2020-10-05,89.45833333333333,1.4583333333333333,13.508333333333333,,11.6625
2020-10-06,87.66666666666667,1.875,13.545833333333334,,11.345833333333333
2020-10-07,85.33333333333333,1.8333333333333333,14.325000000000001,,11.637500000000001
