date,month,year,Temp,Flow,Level,count,october_Flow,november_Flow,december_Temp,january_Temp,february_Temp,october_Level,november_Level,rolling_Temp_mean_15,rolling_Temp_mean_10,rolling_Temp_mean_5,rolling_Temp_std_15,rolling_Temp_std_10,rolling_Temp_std_5,rolling_Flow_mean_15,rolling_Flow_mean_10,rolling_Flow_mean_5,rolling_Flow_std_15,rolling_Flow_std_10,rolling_Flow_std_5,rolling_Level_mean_15,rolling_Level_mean_10,rolling_Level_mean_5,rolling_Level_std_15,rolling_Level_std_10,rolling_Level_std_5
2022-01-08,1,2022,-1.275,28.600000381469727,1.3664999604225159,0.0,23.103870918673852,66.4550001780192,1.1276075268817205,2.8439516129032265,3.731172360248447,1.1391612925837118,1.6817333261171976,-1.9630555555555562,-0.9241666666666675,-0.14583333333333473,3.206811585099346,2.8415714929211005,0.9123049639348568,19.547333256403604,19.15099995136261,23.13399991989136,6.733572267284472,7.426182896500873,7.495083539229908,1.1819333334763844,1.1734999984502792,1.2605999946594237,0.1325393252596671,0.1483885563975392,0.1408959589959268
2022-01-09,1,2022,2.4499999999999997,22.699999809265137,1.2625000476837158,0.0,23.103870918673852,66.4550001780192,1.1276075268817205,2.8439516129032265,3.731172360248447,1.1391612925837118,1.6817333261171976,-1.8586111111111119,-0.4479166666666675,0.19166666666666518,3.3293121081923145,2.978816833901916,1.472493751165087,19.123999897638956,20.077499914169312,23.573999881744385,6.277649680991004,7.208578658781824,7.365247954516248,1.1758333345254262,1.1937000066041947,1.2713999986648559,0.12599867212203295,0.1450073067875423,0.13794264048213653
2022-01-10,1,2022,-0.1208333333333333,20.850000381469727,1.2195000052452087,0.0,23.103870918673852,66.4550001780192,1.1276075268817205,2.8439516129032265,3.731172360248447,1.1391612925837118,1.6817333261171976,-1.5913888888888894,0.012916666666665872,0.20749999999999852,3.29473390347511,2.5715182697035117,1.4676470444968137,18.98733328183492,20.955499982833864,24.379999923706055,6.211539575438451,6.63693631230238,6.624631887537363,1.1736333350340524,1.2128500074148179,1.2866999983787537,0.12484725416258582,0.13282653377771433,0.12364191205923951
2022-01-11,1,2022,5.45,65.5999984741211,1.7214999794960022,0.0,23.103870918673852,66.4550001780192,1.1276075268817205,2.8439516129032265,3.731172360248447,1.1391612925837118,1.6817333261171976,-0.730555555555556,1.1799999999999993,1.4533333333333318,3.3377655305266494,2.0164808990041623,2.61561384074314,22.107333199183145,26.410499835014342,34.20999965667725,13.54055971822654,14.884303414944277,18.224995853988727,1.2100000003973643,1.284850001335144,1.4039999961853027,0.18870422055577235,0.18885679081398943,0.19899181730763119
2022-01-12,1,2022,5.291666666666667,166.20000076293945,2.5530000925064087,0.0,23.103870918673852,66.4550001780192,1.1276075268817205,2.8439516129032265,3.731172360248447,1.1391612925837118,1.6817333261171976,0.004722222222221658,1.4920833333333325,2.3591666666666655,3.3706471292772835,2.393181261610828,3.062622446531457,32.09599995613098,41.53199992179871,60.78999996185303,39.460678889294094,46.08910122479934,61.67789738971186,1.3051333407560983,1.4323500096797943,1.6246000170707702,0.3927347267591249,0.43061418626909065,0.5552374153098644
2022-01-13,1,2022,5.720833333333334,112.04999923706055,2.19350004196167,0.0,23.103870918673852,66.4550001780192,1.1276075268817205,2.8439516129032265,3.731172360248447,1.1391612925837118,1.6817333261171976,0.6366666666666663,1.8062499999999992,3.758333333333332,3.500823386707764,2.7337279878252407,2.5408622360876456,38.59399987856547,50.30699982643127,77.4799997329712,44.12037447496814,50.578527992311216,62.07910899926979,1.3790000100930533,1.5253000140190125,1.790000033378601,0.4486869922442665,0.4868798401934239,0.5816786315367353
2022-01-14,1,2022,6.279166666666666,60.60000228881836,1.7430000305175781,0.0,23.103870918673852,66.4550001780192,1.1276075268817205,2.8439516129032265,3.731172360248447,1.1391612925837118,1.6817333261171976,1.2094444444444439,2.3579166666666658,4.524166666666665,3.682000697120694,3.0392547832231824,2.62365607131617,41.73833335240682,54.31700005531311,85.06000022888183,43.8792910760768,49.53155569657095,55.7047282128192,1.4245000143845876,1.5787500143051147,1.8861000299453736,0.4486869907331841,0.4774852935023631,0.5077343892740473
2022-01-15,1,2022,5.541666666666667,44.59999942779541,1.5490000247955322,0.0,23.103870918673852,66.4550001780192,1.1276075268817205,2.8439516129032265,3.731172360248447,1.1391612925837118,1.6817333261171976,1.8941666666666663,2.9320833333333325,5.656666666666665,3.4462006771432017,3.0446725697680708,0.38104616590954243,43.90700000127156,57.09499998092652,89.81000003814697,43.10528885344741,47.94858050564412,49.53115704921343,1.4592333495616914,1.619350016117096,1.9520000338554382,0.4357810835953467,0.4529475369246312,0.4119294867361978
2022-01-16,1,2022,5.325,34.500000953674316,1.4230000376701355,0.0,23.103870918673852,66.4550001780192,1.1276075268817205,2.8439516129032265,3.731172360248447,1.1391612925837118,1.6817333261171976,2.6638888888888888,3.542499999999999,5.631666666666666,2.71633281374464,2.8216793277044148,0.40154432784068267,45.470333401362105,58.90000009536743,83.59000053405762,42.24517892106134,46.56839061532329,54.98402478987703,1.487333349386851,1.6481500208377837,1.892300045490265,0.41735742305411455,0.4271504034907689,0.47107162035653555
2022-01-17,1,2022,4.845833333333333,28.299999237060547,1.334500014781952,0.0,23.103870918673852,66.4550001780192,1.1276075268817205,2.8439516129032265,3.731172360248447,1.1391612925837118,1.6817333261171976,2.8422222222222215,3.9508333333333328,5.542499999999999,2.768950697098521,2.665828716724497,0.5261016879937773,46.35800002415975,58.40000009536743,56.010000228881836,41.695167178704686,46.899461083251786,33.623882694499464,1.5044333497683207,1.636600023508072,1.6486000299453736,0.4044431051780371,0.43460020852558295,0.34106514050452547
